term	valence	score	raw-score
daylight	positive	0.2875	6.15
designate	positive	0.2875	6.15
envision	positive	0.2875	6.15
essentially	positive	0.2875	6.15
fixed	positive	0.2875	6.15
forty-niner	positive	0.2875	6.15
good-naturedly	positive	0.2875	6.15
handling	positive	0.2875	6.15
holly	positive	0.2875	6.15
hopscotch	positive	0.2875	6.15
idealistic	positive	0.2875	6.15
jealousy	positive	0.2875	6.15
joy	positive	0.2875	6.15
livery	positive	0.2875	6.15
magician	positive	0.2875	6.15
maturation	positive	0.2875	6.15
merchant	positive	0.2875	6.15
modesty	positive	0.2875	6.15
mom	positive	0.2875	6.15
musth	positive	0.2875	6.15
outmoded	positive	0.2875	6.15
overriding	positive	0.2875	6.15
pewter	positive	0.2875	6.15
playmate	positive	0.2875	6.15
plot	positive	0.2875	6.15
poach	positive	0.2875	6.15
price	positive	0.2875	6.15
prosperous	positive	0.2875	6.15
rather	positive	0.2875	6.15
recently	positive	0.2875	6.15
resell	positive	0.2875	6.15
ring	positive	0.2875	6.15
rudiment	positive	0.2875	6.15
sandpiper	positive	0.2875	6.15
sandwich	positive	0.2875	6.15
seniority	positive	0.2875	6.15
sky	positive	0.2875	6.15
socialization	positive	0.2875	6.15
spa	positive	0.2875	6.15
spring	positive	0.2875	6.15
straightaway	positive	0.2875	6.15
sundial	positive	0.2875	6.15
sunflower	positive	0.2875	6.15
sunset	positive	0.2875	6.15
supervisor	positive	0.2875	6.15
tableware	positive	0.2875	6.15
tenth	positive	0.2875	6.15
them	positive	0.2875	6.15
theology	positive	0.2875	6.15
thus	positive	0.2875	6.15
time-consuming	positive	0.2875	6.15
train	positive	0.2875	6.15
tram	positive	0.2875	6.15
viewpoint	positive	0.2875	6.15
weekly	positive	0.2875	6.15
wide-eyed	positive	0.2875	6.15
yearling	positive	0.2875	6.15
accurately	positive	0.29	6.16
an	positive	0.29	6.16
androgynous	positive	0.29	6.16
appearance	positive	0.29	6.16
average	positive	0.29	6.16
blue	positive	0.29	6.16
brainstorming	positive	0.29	6.16
buckwheat	positive	0.29	6.16
canoe	positive	0.29	6.16
challenge	positive	0.29	6.16
churchman	positive	0.29	6.16
contemplative	positive	0.29	6.16
craftsman	positive	0.29	6.16
customary	positive	0.29	6.16
deduce	positive	0.29	6.16
deity	positive	0.29	6.16
devotion	positive	0.29	6.16
face-to-face	positive	0.29	6.16
famed	positive	0.29	6.16
for	positive	0.29	6.16
fourth-grade	positive	0.29	6.16
full	positive	0.29	6.16
generosity	positive	0.29	6.16
geology	positive	0.29	6.16
grove	positive	0.29	6.16
half-dollar	positive	0.29	6.16
illustrate	positive	0.29	6.16
institutional	positive	0.29	6.16
maintain	positive	0.29	6.16
mapping	positive	0.29	6.16
monologue	positive	0.29	6.16
motive	positive	0.29	6.16
offering	positive	0.29	6.16
rationale	positive	0.29	6.16
read	positive	0.29	6.16
recall	positive	0.29	6.16
recitation	positive	0.29	6.16
regal	positive	0.29	6.16
remarkably	positive	0.29	6.16
resplendent	positive	0.29	6.16
restful	positive	0.29	6.16
riding	positive	0.29	6.16
sandalwood	positive	0.29	6.16
similar	positive	0.29	6.16
superintendent	positive	0.29	6.16
supernova	positive	0.29	6.16
systematically	positive	0.29	6.16
tinkling	positive	0.29	6.16
trappings	positive	0.29	6.16
untidy	positive	0.29	6.16
valour	positive	0.29	6.16
value	positive	0.29	6.16
we	positive	0.29	6.16
weakness	positive	0.29	6.16
writer	positive	0.29	6.16
aldrin	positive	0.2925	6.17
amphitheatre	positive	0.2925	6.17
arrangement	positive	0.2925	6.17
as	positive	0.2925	6.17
assign	positive	0.2925	6.17
assume	positive	0.2925	6.17
bathe	positive	0.2925	6.17
bodice	positive	0.2925	6.17
boost	positive	0.2925	6.17
bowler	positive	0.2925	6.17
call	positive	0.2925	6.17
centralized	positive	0.2925	6.17
certify	positive	0.2925	6.17
complex	positive	0.2925	6.17
divinity	positive	0.2925	6.17
economics	positive	0.2925	6.17
genteel	positive	0.2925	6.17
glamorous	positive	0.2925	6.17
glassware	positive	0.2925	6.17
heritage	positive	0.2925	6.17
hooded	positive	0.2925	6.17
idol	positive	0.2925	6.17
inlay	positive	0.2925	6.17
lacy	positive	0.2925	6.17
lifestyle	positive	0.2925	6.17
mallard	positive	0.2925	6.17
metaphysic	positive	0.2925	6.17
microwave	positive	0.2925	6.17
monopolistically	positive	0.2925	6.17
nebula	positive	0.2925	6.17
objectiveness	positive	0.2925	6.17
obtain	positive	0.2925	6.17
prepared	positive	0.2925	6.17
productive	positive	0.2925	6.17
puck	positive	0.2925	6.17
radiate	positive	0.2925	6.17
responsiveness	positive	0.2925	6.17
rundown	positive	0.2925	6.17
smoothness	positive	0.2925	6.17
sociology	positive	0.2925	6.17
spirit	positive	0.2925	6.17
subtly	positive	0.2925	6.17
suite	positive	0.2925	6.17
sunspot	positive	0.2925	6.17
thrift	positive	0.2925	6.17
tolerable	positive	0.2925	6.17
tomorrow	positive	0.2925	6.17
traditionally	positive	0.2925	6.17
trial-and-error	positive	0.2925	6.17
turban	positive	0.2925	6.17
unbelievably	positive	0.2925	6.17
worship	positive	0.2925	6.17
accounting	positive	0.295	6.18
analysis	positive	0.295	6.18
anticipate	positive	0.295	6.18
assessment	positive	0.295	6.18
axis	positive	0.295	6.18
batting	positive	0.295	6.18
champ	positive	0.295	6.18
charter	positive	0.295	6.18
coax	positive	0.295	6.18
compare	positive	0.295	6.18
constancy	positive	0.295	6.18
consumer	positive	0.295	6.18
correspond	positive	0.295	6.18
date	positive	0.295	6.18
dessert	positive	0.295	6.18
differential	positive	0.295	6.18
direct	positive	0.295	6.18
dominance	positive	0.295	6.18
earring	positive	0.295	6.18
encompass	positive	0.295	6.18
entrust	positive	0.295	6.18
enunciate	positive	0.295	6.18
factual	positive	0.295	6.18
flowered	positive	0.295	6.18
formulation	positive	0.295	6.18
gong	positive	0.295	6.18
graciously	positive	0.295	6.18
inclusive	positive	0.295	6.18
instruction	positive	0.295	6.18
involved	positive	0.295	6.18
leave-over	positive	0.295	6.18
librarian	positive	0.295	6.18
luminous	positive	0.295	6.18
lush	positive	0.295	6.18
market	positive	0.295	6.18
mirage	positive	0.295	6.18
mockingbird	positive	0.295	6.18
movie	positive	0.295	6.18
non-profit	positive	0.295	6.18
optimism	positive	0.295	6.18
packaging	positive	0.295	6.18
periodically	positive	0.295	6.18
profound	positive	0.295	6.18
purposeful	positive	0.295	6.18
question-and-answer	positive	0.295	6.18
quiz	positive	0.295	6.18
repertoire	positive	0.295	6.18
seemingly	positive	0.295	6.18
significance	positive	0.295	6.18
symbol	positive	0.295	6.18
tall	positive	0.295	6.18
total	positive	0.295	6.18
truthful	positive	0.295	6.18
twelve	positive	0.295	6.18
version	positive	0.295	6.18
voting	positive	0.295	6.18
wherever	positive	0.295	6.18
appropriately	positive	0.2975	6.19
automation	positive	0.2975	6.19
availability	positive	0.2975	6.19
blue-eye	positive	0.2975	6.19
boy	positive	0.2975	6.19
brawny	positive	0.2975	6.19
bulldog	positive	0.2975	6.19
clearness	positive	0.2975	6.19
clove	positive	0.2975	6.19
consequently	positive	0.2975	6.19
courtesy	positive	0.2975	6.19
curler	positive	0.2975	6.19
disciplinary	positive	0.2975	6.19
display	positive	0.2975	6.19
dream	positive	0.2975	6.19
dwarf	positive	0.2975	6.19
equivalent	positive	0.2975	6.19
evolve	positive	0.2975	6.19
excursion	positive	0.2975	6.19
expert	positive	0.2975	6.19
fantasy	positive	0.2975	6.19
flapper	positive	0.2975	6.19
foundation	positive	0.2975	6.19
fraternal	positive	0.2975	6.19
fundamentally	positive	0.2975	6.19
genuinely	positive	0.2975	6.19
grocery	positive	0.2975	6.19
hamburger	positive	0.2975	6.19
horseback	positive	0.2975	6.19
implementation	positive	0.2975	6.19
keenly	positive	0.2975	6.19
lineup	positive	0.2975	6.19
literacy	positive	0.2975	6.19
makeup	positive	0.2975	6.19
medium	positive	0.2975	6.19
melon	positive	0.2975	6.19
minimal	positive	0.2975	6.19
model	positive	0.2975	6.19
observation	positive	0.2975	6.19
operational	positive	0.2975	6.19
paperwork	positive	0.2975	6.19
phenomenon	positive	0.2975	6.19
ruler	positive	0.2975	6.19
shipper	positive	0.2975	6.19
short-run	positive	0.2975	6.19
simple	positive	0.2975	6.19
single-family	positive	0.2975	6.19
sire	positive	0.2975	6.19
soccer	positive	0.2975	6.19
solely	positive	0.2975	6.19
staging	positive	0.2975	6.19
tassel	positive	0.2975	6.19
tights	positive	0.2975	6.19
title	positive	0.2975	6.19
together	positive	0.2975	6.19
two-year-old	positive	0.2975	6.19
visualization	positive	0.2975	6.19
actual	positive	0.3	6.2
aware	positive	0.3	6.2
baron	positive	0.3	6.2
blue-collar	positive	0.3	6.2
booty	positive	0.3	6.2
breadth	positive	0.3	6.2
caramel	positive	0.3	6.2
colonize	positive	0.3	6.2
degree	positive	0.3	6.2
desirability	positive	0.3	6.2
enterprising	positive	0.3	6.2
exact	positive	0.3	6.2
exist	positive	0.3	6.2
feudal	positive	0.3	6.2
first-person	positive	0.3	6.2
gather	positive	0.3	6.2
graphically	positive	0.3	6.2
individually	positive	0.3	6.2
informal	positive	0.3	6.2
interpretive	positive	0.3	6.2
landscape	positive	0.3	6.2
lassie	positive	0.3	6.2
lemonade	positive	0.3	6.2
loom	positive	0.3	6.2
lupin	positive	0.3	6.2
magazine	positive	0.3	6.2
paramount	positive	0.3	6.2
parenthetical	positive	0.3	6.2
patron	positive	0.3	6.2
pattern	positive	0.3	6.2
polished	positive	0.3	6.2
publication	positive	0.3	6.2
recognize	positive	0.3	6.2
reinvest	positive	0.3	6.2
revisit	positive	0.3	6.2
salesclerk	positive	0.3	6.2
shrewdness	positive	0.3	6.2
softness	positive	0.3	6.2
soliloquy	positive	0.3	6.2
spacecraft	positive	0.3	6.2
streamer	positive	0.3	6.2
subsystem	positive	0.3	6.2
supplant	positive	0.3	6.2
teammate	positive	0.3	6.2
therefore	positive	0.3	6.2
timer	positive	0.3	6.2
tragedy	positive	0.3	6.2
transportation	positive	0.3	6.2
ubiquitous	positive	0.3	6.2
weave	positive	0.3	6.2
well-design	positive	0.3	6.2
year	positive	0.3	6.2
activity	positive	0.3025	6.21
antique	positive	0.3025	6.21
attractively	positive	0.3025	6.21
boyish	positive	0.3025	6.21
brownie	positive	0.3025	6.21
capacity	positive	0.3025	6.21
cater	positive	0.3025	6.21
challenging	positive	0.3025	6.21
codfish	positive	0.3025	6.21
compliment	positive	0.3025	6.21
consume	positive	0.3025	6.21
convenient	positive	0.3025	6.21
conversation	positive	0.3025	6.21
crisp	positive	0.3025	6.21
daughter	positive	0.3025	6.21
delegate	positive	0.3025	6.21
disqualify	positive	0.3025	6.21
dogma	positive	0.3025	6.21
earth	positive	0.3025	6.21
electronics	positive	0.3025	6.21
essayist	positive	0.3025	6.21
etc	positive	0.3025	6.21
five-year-old	positive	0.3025	6.21
freely	positive	0.3025	6.21
glossy	positive	0.3025	6.21
gosling	positive	0.3025	6.21
humorist	positive	0.3025	6.21
implication	positive	0.3025	6.21
instructor	positive	0.3025	6.21
intimate	positive	0.3025	6.21
jingle	positive	0.3025	6.21
less	positive	0.3025	6.21
life-size	positive	0.3025	6.21
lover	positive	0.3025	6.21
math	positive	0.3025	6.21
member	positive	0.3025	6.21
middleman	positive	0.3025	6.21
motivate	positive	0.3025	6.21
necessary	positive	0.3025	6.21
nominally	positive	0.3025	6.21
open-ended	positive	0.3025	6.21
orbiter	positive	0.3025	6.21
overtime	positive	0.3025	6.21
photoperiod	positive	0.3025	6.21
physiology	positive	0.3025	6.21
play	positive	0.3025	6.21
posit	positive	0.3025	6.21
prism	positive	0.3025	6.21
production	positive	0.3025	6.21
rapport	positive	0.3025	6.21
rating	positive	0.3025	6.21
refract	positive	0.3025	6.21
reputable	positive	0.3025	6.21
rhubarb	positive	0.3025	6.21
separately	positive	0.3025	6.21
sleek	positive	0.3025	6.21
spectral	positive	0.3025	6.21
spinach	positive	0.3025	6.21
standard	positive	0.3025	6.21
stepfather	positive	0.3025	6.21
styling	positive	0.3025	6.21
superstructure	positive	0.3025	6.21
symbolic	positive	0.3025	6.21
theory	positive	0.3025	6.21
traditional	positive	0.3025	6.21
transform	positive	0.3025	6.21
transformation	positive	0.3025	6.21
uncle	positive	0.3025	6.21
undertaking	positive	0.3025	6.21
volleyball	positive	0.3025	6.21
announcer	positive	0.305	6.22
arithmetic	positive	0.305	6.22
ascendancy	positive	0.305	6.22
audition	positive	0.305	6.22
barter	positive	0.305	6.22
basketball	positive	0.305	6.22
blouse	positive	0.305	6.22
braided	positive	0.305	6.22
cheaply	positive	0.305	6.22
checkout	positive	0.305	6.22
close-knit	positive	0.305	6.22
clothing	positive	0.305	6.22
councillor	positive	0.305	6.22
crane	positive	0.305	6.22
developing	positive	0.305	6.22
drum	positive	0.305	6.22
each	positive	0.305	6.22
elaborately	positive	0.305	6.22
extol	positive	0.305	6.22
extraordinary	positive	0.305	6.22
fictional	positive	0.305	6.22
first	positive	0.305	6.22
formulate	positive	0.305	6.22
fraternity	positive	0.305	6.22
freshman	positive	0.305	6.22
gerbil	positive	0.305	6.22
good-natured	positive	0.305	6.22
grammar	positive	0.305	6.22
grandma	positive	0.305	6.22
guitar	positive	0.305	6.22
inexpensive	positive	0.305	6.22
infrared	positive	0.305	6.22
intrinsic	positive	0.305	6.22
monumental	positive	0.305	6.22
nova	positive	0.305	6.22
old-timer	positive	0.305	6.22
other	positive	0.305	6.22
people	positive	0.305	6.22
piggy	positive	0.305	6.22
player	positive	0.305	6.22
polity	positive	0.305	6.22
provided	positive	0.305	6.22
purchasing	positive	0.305	6.22
radish	positive	0.305	6.22
relay	positive	0.305	6.22
revue	positive	0.305	6.22
sail	positive	0.305	6.22
salary	positive	0.305	6.22
scheme	positive	0.305	6.22
season	positive	0.305	6.22
statue	positive	0.305	6.22
stringed	positive	0.305	6.22
succeed	positive	0.305	6.22
supervise	positive	0.305	6.22
translation	positive	0.305	6.22
viewing	positive	0.305	6.22
vigorous	positive	0.305	6.22
well-dress	positive	0.305	6.22
wholesaler	positive	0.305	6.22
wistfully	positive	0.305	6.22
worshipper	positive	0.305	6.22
alternation	positive	0.3075	6.23
braid	positive	0.3075	6.23
breadfruit	positive	0.3075	6.23
brilliantly	positive	0.3075	6.23
bun	positive	0.3075	6.23
cake	positive	0.3075	6.23
company	positive	0.3075	6.23
cuddle	positive	0.3075	6.23
curiosity	positive	0.3075	6.23
discourse	positive	0.3075	6.23
effectiveness	positive	0.3075	6.23
enthusiast	positive	0.3075	6.23
entirely	positive	0.3075	6.23
fairly	positive	0.3075	6.23
flowering	positive	0.3075	6.23
fluffy	positive	0.3075	6.23
geographer	positive	0.3075	6.23
governess	positive	0.3075	6.23
gym	positive	0.3075	6.23
halfback	positive	0.3075	6.23
impractical	positive	0.3075	6.23
independent	positive	0.3075	6.23
intellectual	positive	0.3075	6.23
island	positive	0.3075	6.23
learning	positive	0.3075	6.23
lend	positive	0.3075	6.23
library	positive	0.3075	6.23
listening	positive	0.3075	6.23
mechanized	positive	0.3075	6.23
merry-go-round	positive	0.3075	6.23
noncash	positive	0.3075	6.23
outcome	positive	0.3075	6.23
phoenix	positive	0.3075	6.23
plaything	positive	0.3075	6.23
please	positive	0.3075	6.23
pragmatic	positive	0.3075	6.23
raven	positive	0.3075	6.23
receive	positive	0.3075	6.23
recognition	positive	0.3075	6.23
refer	positive	0.3075	6.23
relativity	positive	0.3075	6.23
rowdy	positive	0.3075	6.23
secondary	positive	0.3075	6.23
sixth-grade	positive	0.3075	6.23
spangle	positive	0.3075	6.23
subsequent	positive	0.3075	6.23
taker	positive	0.3075	6.23
tarnish	positive	0.3075	6.23
thinker	positive	0.3075	6.23
tune	positive	0.3075	6.23
twill	positive	0.3075	6.23
watcher	positive	0.3075	6.23
woodwind	positive	0.3075	6.23
acquisition	positive	0.31	6.24
amber	positive	0.31	6.24
bear	positive	0.31	6.24
brotherly	positive	0.31	6.24
business	positive	0.31	6.24
cent	positive	0.31	6.24
cheap	positive	0.31	6.24
clear-cut	positive	0.31	6.24
clown	positive	0.31	6.24
convention	positive	0.31	6.24
costly	positive	0.31	6.24
couple	positive	0.31	6.24
crocus	positive	0.31	6.24
cynical	positive	0.31	6.24
diffraction	positive	0.31	6.24
domino	positive	0.31	6.24
drive-in	positive	0.31	6.24
fishing	positive	0.31	6.24
highlight	positive	0.31	6.24
highness	positive	0.31	6.24
improved	positive	0.31	6.24
institution	positive	0.31	6.24
kitten	positive	0.31	6.24
knight	positive	0.31	6.24
koto	positive	0.31	6.24
normative	positive	0.31	6.24
notoriously	positive	0.31	6.24
photography	positive	0.31	6.24
placement	positive	0.31	6.24
poster	positive	0.31	6.24
quantum	positive	0.31	6.24
receptive	positive	0.31	6.24
reflectance	positive	0.31	6.24
resemblance	positive	0.31	6.24
restaurant	positive	0.31	6.24
satirical	positive	0.31	6.24
saying	positive	0.31	6.24
sophist	positive	0.31	6.24
spaceman	positive	0.31	6.24
straightforward	positive	0.31	6.24
successively	positive	0.31	6.24
swoon	positive	0.31	6.24
typewriting	positive	0.31	6.24
uncharted	positive	0.31	6.24
unmanned	positive	0.31	6.24
wavelength	positive	0.31	6.24
whereas	positive	0.31	6.24
accommodate	positive	0.3125	6.25
anthropological	positive	0.3125	6.25
assist	positive	0.3125	6.25
attendant	positive	0.3125	6.25
businesspeople	positive	0.3125	6.25
coaster	positive	0.3125	6.25
coherent	positive	0.3125	6.25
courtship	positive	0.3125	6.25
cumulative	positive	0.3125	6.25
deliver	positive	0.3125	6.25
diner	positive	0.3125	6.25
dinner	positive	0.3125	6.25
elusive	positive	0.3125	6.25
employment	positive	0.3125	6.25
equal	positive	0.3125	6.25
explain	positive	0.3125	6.25
fleece	positive	0.3125	6.25
goldilocks	positive	0.3125	6.25
idea	positive	0.3125	6.25
imaginable	positive	0.3125	6.25
imitation	positive	0.3125	6.25
include	positive	0.3125	6.25
inefficient	positive	0.3125	6.25
interest	positive	0.3125	6.25
khan	positive	0.3125	6.25
lilac	positive	0.3125	6.25
markdown	positive	0.3125	6.25
myth	positive	0.3125	6.25
needlework	positive	0.3125	6.25
one-act	positive	0.3125	6.25
organization	positive	0.3125	6.25
philosophical	positive	0.3125	6.25
plait	positive	0.3125	6.25
podium	positive	0.3125	6.25
postmaster	positive	0.3125	6.25
regardless	positive	0.3125	6.25
regional	positive	0.3125	6.25
resume	positive	0.3125	6.25
rhetoric	positive	0.3125	6.25
sixteen	positive	0.3125	6.25
smithy	positive	0.3125	6.25
standardize	positive	0.3125	6.25
stated	positive	0.3125	6.25
supper	positive	0.3125	6.25
symmetrical	positive	0.3125	6.25
unaffected	positive	0.3125	6.25
visualize	positive	0.3125	6.25
whereby	positive	0.3125	6.25
working	positive	0.3125	6.25
alchemist	positive	0.315	6.26
amuse	positive	0.315	6.26
anniversary	positive	0.315	6.26
application	positive	0.315	6.26
baggy	positive	0.315	6.26
blast-off	positive	0.315	6.26
burnish	positive	0.315	6.26
cashier	positive	0.315	6.26
chat	positive	0.315	6.26
colored	positive	0.315	6.26
combination	positive	0.315	6.26
critical	positive	0.315	6.26
elf	positive	0.315	6.26
emperor	positive	0.315	6.26
expanded	positive	0.315	6.26
foreshadow	positive	0.315	6.26
freeze-dry	positive	0.315	6.26
full-length	positive	0.315	6.26
gain	positive	0.315	6.26
godmother	positive	0.315	6.26
gooseberry	positive	0.315	6.26
high	positive	0.315	6.26
instance	positive	0.315	6.26
integral	positive	0.315	6.26
loudspeaker	positive	0.315	6.26
map	positive	0.315	6.26
mi	positive	0.315	6.26
mimic	positive	0.315	6.26
museum	positive	0.315	6.26
narrate	positive	0.315	6.26
naturally	positive	0.315	6.26
necktie	positive	0.315	6.26
nubbin	positive	0.315	6.26
nuzzle	positive	0.315	6.26
package	positive	0.315	6.26
palatable	positive	0.315	6.26
photometer	positive	0.315	6.26
